,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
16,5,0.0,0.0,0.0,0.0,0.0,24.61431121826172,0.0,0.0,0.0,26.007442474365234
17,5,0.0,0.0,0.0,0.0,0.0,30.415359497070312,0.0,0.0,0.0,31.462562561035156
18,8,0.0,10.703818321228027,0.0,8.202392578125,10.23208999633789,21.918386459350586,8.68370532989502,7.801489353179932,9.95507526397705,22.892065048217773
19,5,0.0,0.0,0.0,0.0,0.0,30.35760498046875,0.0,0.0,0.0,30.312049865722656
20,5,0.0,0.0,0.0,0.0,0.0,20.778873443603516,0.0,0.0,0.0,22.171707153320312
21,8,0.0,11.355554580688477,0.0,10.164839744567871,9.862163543701172,19.21331787109375,9.02591609954834,8.103527069091797,10.798959732055664,20.54399871826172
22,5,0.0,0.0,0.0,0.0,0.0,23.856037139892578,0.0,0.0,0.0,24.19964599609375
23,8,0.0,11.462480545043945,0.0,10.03315258026123,9.598220825195312,16.636850357055664,11.007589340209961,10.269598007202148,11.777114868164062,16.440853118896484
24,8,0.0,8.940333366394043,0.0,9.397817611694336,8.868514060974121,17.442005157470703,7.931530952453613,7.6333513259887695,10.520793914794922,17.384933471679688
25,5,0.0,0.0,0.0,0.0,0.0,26.670867919921875,0.0,0.0,0.0,28.71112060546875
26,5,0.0,0.0,0.0,0.0,0.0,30.52021026611328,0.0,0.0,0.0,30.411937713623047
27,8,0.0,11.086671829223633,0.0,10.54518985748291,9.722345352172852,19.3170166015625,10.696301460266113,9.869156837463379,11.98054313659668,20.46221923828125
28,5,0.0,0.0,0.0,0.0,0.0,24.267086029052734,0.0,0.0,0.0,26.213756561279297
29,8,0.0,11.631074905395508,0.0,9.314058303833008,10.058741569519043,17.170700073242188,9.422015190124512,8.532955169677734,10.265054702758789,17.415443420410156
30,8,0.0,11.749168395996094,0.0,8.370245933532715,10.330175399780273,17.703998565673828,9.351377487182617,8.478987693786621,10.43568229675293,17.518627166748047
31,8,0.0,8.621955871582031,0.0,7.33000373840332,6.817214012145996,18.422134399414062,7.490605354309082,7.171828269958496,8.242794036865234,18.696189880371094
32,5,0.0,1.3365914821624756,0.0,1.1839580535888672,1.7000166177749634,22.223262786865234,0.27415037155151367,0.0,0.7536925077438354,23.750507354736328
33,5,0.0,0.0,0.0,0.0,0.847317636013031,25.502941131591797,0.0,0.0,0.0,25.279794692993164
34,8,0.0,7.659840106964111,0.0,6.7024946212768555,6.388930320739746,19.34653091430664,7.004453182220459,6.9197282791137695,8.24199104309082,19.678607940673828
35,8,0.0,7.695704460144043,0.0,6.8025360107421875,6.467783451080322,17.325624465942383,6.330150604248047,5.914113998413086,8.21081829071045,17.364168167114258
36,5,0.0,0.0,0.0,0.0,0.0,27.807640075683594,0.0,0.0,0.0,28.009010314941406
37,5,0.0,0.0,0.0,0.0,0.0,26.88970184326172,0.0,0.0,0.0,27.446889877319336
38,5,0.0,0.4371504783630371,0.0,0.026021718978881836,0.0,18.4276123046875,0.2713810205459595,0.7825822830200195,1.735801100730896,19.365537643432617
39,5,0.0,0.09408879280090332,0.0,0.334293007850647,0.012271158397197723,22.2498779296875,0.0,1.0107786655426025,1.3676488399505615,23.613054275512695
40,8,0.0,11.311651229858398,0.0,10.132200241088867,10.394146919250488,15.451403617858887,9.729153633117676,9.523506164550781,11.570025444030762,16.938684463500977
41,8,0.0,10.624505996704102,0.0,10.793696403503418,9.631324768066406,17.642818450927734,11.259744644165039,9.863336563110352,11.205711364746094,17.381671905517578
42,8,0.0,9.22346305847168,0.0,9.439058303833008,9.624711990356445,15.587181091308594,9.823929786682129,8.480737686157227,9.372001647949219,15.436416625976562
43,8,0.0,12.641725540161133,0.0,10.985506057739258,11.103120803833008,18.11061668395996,11.664091110229492,10.91288948059082,11.75676441192627,18.044889450073242
44,5,0.0,0.0,0.0,0.0,0.0,14.432738304138184,0.0,0.0,0.0,15.305464744567871
45,8,0.0,8.185128211975098,0.0,7.909206867218018,8.460728645324707,16.380321502685547,6.966562747955322,7.270500183105469,9.363068580627441,17.36724090576172
46,5,0.0,0.0,0.0,0.0,0.0,23.252025604248047,0.0,0.0,0.0,24.313114166259766
47,8,0.0,8.910778045654297,0.0,8.259798049926758,8.648907661437988,19.589853286743164,8.449819564819336,8.101823806762695,9.454421043395996,19.93754005432129
48,8,0.0,13.880704879760742,0.0,12.078832626342773,12.270112991333008,17.062339782714844,12.497482299804688,11.95937442779541,14.184932708740234,17.178686141967773
49,8,0.0,13.094026565551758,0.0,9.23143482208252,10.713726043701172,18.987117767333984,10.245412826538086,10.018573760986328,11.532588958740234,18.08354949951172
50,8,0.0,8.339678764343262,0.0,8.047271728515625,8.487123489379883,16.768585205078125,7.987038612365723,7.66660737991333,9.077590942382812,17.477611541748047
51,8,0.0,9.750160217285156,0.0,8.59189224243164,9.255266189575195,21.612598419189453,9.513038635253906,7.459285736083984,10.542034149169922,22.427623748779297
52,5,0.0,0.0,0.0,0.2542140483856201,0.0,26.67611312866211,0.0,0.0,0.0,27.161640167236328
53,5,0.0,0.0,0.0,0.0,0.0,28.8891658782959,0.0,0.0,0.0,30.214611053466797
54,5,0.0,0.0,0.0,0.0,0.0,29.699491500854492,0.0,0.0,0.0,29.457502365112305
55,5,0.0,0.8458096385002136,0.0,0.6451422572135925,2.7628419399261475,24.40966796875,0.5710947513580322,0.0,0.5536453723907471,23.77753448486328
56,8,0.0,14.498434066772461,0.0,11.047607421875,12.289946556091309,15.264006614685059,11.980356216430664,11.055635452270508,13.335308074951172,15.823505401611328
57,8,0.0,14.107815742492676,0.0,11.26478099822998,12.114653587341309,17.05729866027832,11.280866622924805,12.340728759765625,13.573646545410156,17.317550659179688
58,8,0.0,8.154877662658691,0.0,8.434382438659668,8.47858715057373,17.627437591552734,7.441098690032959,6.367126941680908,9.361021041870117,17.377134323120117
59,8,0.0,12.345579147338867,0.0,11.785379409790039,10.725605010986328,17.623260498046875,13.070416450500488,11.757171630859375,13.187190055847168,19.219324111938477
60,5,0.0,0.0,0.0,0.0,0.0,25.36347198486328,0.0,0.0,0.0,26.581130981445312
61,8,0.0,7.4628143310546875,0.0,7.079179763793945,7.489967346191406,13.279581069946289,8.118310928344727,7.468906879425049,7.543059349060059,13.141592025756836
62,5,0.0,0.0,0.0,0.0,0.0,27.689769744873047,0.0,0.0,0.0,29.023088455200195
63,5,0.0,0.0,0.0,0.0,0.0,22.637107849121094,0.0,0.0,0.0,23.220745086669922
64,8,0.0,8.41120433807373,0.0,7.86760139465332,7.1192827224731445,13.459857940673828,8.492692947387695,7.722467422485352,8.061840057373047,13.060014724731445
65,5,0.0,0.15536487102508545,0.0,0.0,0.2740316390991211,25.29949951171875,0.0,0.0,0.0,25.99053382873535
66,5,0.0,2.278956174850464,0.0,0.9713842868804932,1.8579630851745605,26.53356170654297,1.7166208028793335,1.3242809772491455,2.712360143661499,24.61481285095215
67,5,0.0,0.0,0.0,0.0,0.0,20.761077880859375,0.0,0.0,0.0,23.458316802978516
68,8,0.0,7.448835372924805,0.0,7.01119327545166,7.124391555786133,14.824126243591309,8.062620162963867,7.122251510620117,7.671327590942383,15.144418716430664
69,8,0.0,10.71432876586914,0.0,8.785655975341797,8.73550033569336,17.39144515991211,8.127549171447754,8.41084098815918,10.146537780761719,18.068164825439453
70,8,0.0,7.463268756866455,0.0,8.693710327148438,9.2048978805542,19.34008026123047,8.138509750366211,7.144277572631836,9.148810386657715,19.552194595336914
71,5,0.0,0.0,0.0,0.0,0.0,26.93250846862793,0.0,0.0,0.0,27.205570220947266
72,5,0.0,0.0,0.0,0.0,0.0,28.457931518554688,0.0,0.0,0.0,28.26645278930664
73,8,0.0,11.76637077331543,0.0,8.687467575073242,10.20638656616211,18.776893615722656,9.068817138671875,10.350606918334961,10.744309425354004,17.422834396362305
74,5,0.0,0.0,0.0,0.0,0.0,19.304340362548828,0.0,0.0,0.0,19.243595123291016
75,5,0.0,0.0,0.0,0.0,0.0,24.571029663085938,0.0,0.0,0.0,23.536603927612305
76,8,0.0,9.69700813293457,0.0,10.115413665771484,8.892213821411133,19.497526168823242,10.714590072631836,10.495738983154297,10.769737243652344,20.28722381591797
77,5,0.0,0.568083643913269,0.0,0.0,0.0,25.592206954956055,0.0,0.0,0.0,27.059755325317383
78,8,0.0,8.960651397705078,0.0,8.560230255126953,9.125537872314453,14.431233406066895,9.399036407470703,8.423406600952148,9.179431915283203,13.814260482788086
79,8,0.0,9.978242874145508,0.0,10.179845809936523,9.951945304870605,14.149103164672852,10.943367004394531,10.02131462097168,10.20903205871582,13.864404678344727
80,5,0.0,0.0,0.0,0.0,0.0,33.39035415649414,0.0,0.0,0.0,34.14714813232422
81,5,0.0,0.0,0.0,0.34734052419662476,0.7571130990982056,18.403732299804688,0.0,0.0,0.0,20.009105682373047
82,5,0.0,0.792722761631012,0.0,0.0,0.0,26.64974594116211,0.0,0.1367872953414917,0.6049320697784424,27.61048126220703
83,8,0.0,10.763628005981445,0.0,10.393890380859375,11.876497268676758,15.826020240783691,10.713396072387695,9.380487442016602,11.785140037536621,16.257020950317383
84,8,0.0,9.920051574707031,0.0,9.560608863830566,7.858877658843994,18.930526733398438,9.001622200012207,9.528827667236328,10.79658031463623,18.94583511352539
85,5,0.0,0.0,0.0,0.0,0.0,26.94707489013672,0.0,0.0,0.0,27.490257263183594
86,5,0.0,0.0,0.0,0.0,0.0,30.70294761657715,0.0,0.0,0.0,31.463138580322266
87,8,0.0,11.322638511657715,0.0,10.97654914855957,10.7560396194458,19.28903579711914,10.896575927734375,9.66436767578125,12.352115631103516,19.733383178710938
88,8,0.0,13.993587493896484,0.0,13.119702339172363,13.829460144042969,18.236305236816406,13.555689811706543,13.109033584594727,15.341444969177246,19.023212432861328
89,8,0.0,8.100247383117676,0.0,6.10646390914917,8.309906005859375,18.723278045654297,6.239988327026367,8.728036880493164,8.134527206420898,19.7332706451416
90,8,0.0,13.609915733337402,0.0,11.464815139770508,12.288165092468262,18.42385482788086,11.76749038696289,11.536359786987305,13.632976531982422,18.601957321166992
91,8,0.0,8.807170867919922,0.0,8.57644271850586,9.06146240234375,14.70408821105957,9.617218971252441,8.394248962402344,9.291902542114258,14.582012176513672
92,5,0.0,0.0,0.0,0.0,0.0,26.472633361816406,0.0,0.0,0.0,26.222076416015625
93,8,0.0,5.290026664733887,0.0,4.958353042602539,5.056670665740967,17.064271926879883,4.250274181365967,4.592106819152832,6.255699634552002,16.72726058959961
94,8,0.0,14.199594497680664,0.0,12.254117965698242,12.267534255981445,17.22943878173828,12.027847290039062,12.093338012695312,14.251461029052734,16.526655197143555
95,8,0.0,11.234466552734375,0.0,7.762238502502441,7.550604820251465,19.36939239501953,7.8875732421875,8.787755966186523,9.98811149597168,18.098323822021484
96,5,0.0,0.0,0.0,0.0,0.0,25.124744415283203,0.0,0.0,0.0,25.87917709350586
97,8,0.0,13.675244331359863,0.0,12.174118041992188,12.009650230407715,16.572154998779297,11.855491638183594,11.629858016967773,13.326683044433594,16.968467712402344
98,5,0.0,0.0,0.0,0.0,0.0,23.93038558959961,0.0,0.0,0.0,25.843008041381836
99,5,0.0,0.0,0.0,0.0,0.0,25.28504753112793,0.0,0.0,0.0,26.319751739501953
100,8,0.0,9.114835739135742,0.0,8.83680248260498,8.876770973205566,14.290929794311523,9.984450340270996,9.393346786499023,10.55998706817627,14.031213760375977
101,8,0.0,4.613384246826172,0.0,4.334228992462158,5.013303756713867,21.350034713745117,4.370371341705322,3.932436943054199,5.94368839263916,22.837968826293945
102,8,0.0,9.086304664611816,0.0,8.887866973876953,8.923280715942383,17.0457763671875,9.278526306152344,8.378663063049316,10.232685089111328,17.589872360229492
103,8,0.0,12.008705139160156,0.0,8.739375114440918,8.50801944732666,16.34257698059082,9.22641372680664,9.959339141845703,10.601360321044922,14.994604110717773
104,8,0.0,12.379919052124023,0.0,11.537569046020508,10.977279663085938,13.878496170043945,12.370281219482422,11.94908332824707,12.516460418701172,13.661087036132812
105,5,0.0,0.0,0.0,0.0,0.0,23.52548599243164,0.0,0.0,0.0,23.668315887451172
106,5,0.0,0.0,0.0,0.0,0.0,26.507415771484375,0.0,0.0,0.0,26.704940795898438
107,5,0.0,0.0,0.0,0.0,0.0,24.712993621826172,0.0,0.0,0.0,25.48318862915039
108,8,0.0,8.584027290344238,0.0,7.52655029296875,7.700435638427734,20.3216495513916,7.502214431762695,6.5814666748046875,9.082807540893555,20.411529541015625
109,8,0.0,9.855342864990234,0.0,10.545278549194336,10.43065357208252,16.15576171875,9.601465225219727,9.310102462768555,10.622061729431152,18.434415817260742
110,8,0.0,8.304729461669922,0.0,8.371027946472168,7.9792022705078125,15.131282806396484,8.830724716186523,8.190766334533691,9.306451797485352,16.6521053314209
111,5,0.0,0.0,0.0,0.0,0.0,30.064102172851562,0.0,0.0,0.0,29.67660140991211
112,5,0.0,0.0,0.0,0.0,0.0,29.039892196655273,0.0,0.0,0.0,28.273178100585938
113,8,0.0,10.038385391235352,0.0,9.773565292358398,8.84880256652832,15.808298110961914,9.359930038452148,9.438055038452148,10.107128143310547,16.825424194335938
114,5,0.0,0.0,0.0,0.0,0.0,21.78618049621582,0.0,0.0,0.0,24.590621948242188
115,8,0.0,11.211548805236816,0.0,10.123858451843262,10.495904922485352,18.61807632446289,11.368193626403809,9.771940231323242,12.0321683883667,19.31557846069336
116,5,0.0,0.0,0.0,0.0,0.0,30.18118667602539,0.0,0.0,0.0,30.242067337036133
117,5,0.0,0.0,0.0,0.0,0.0,27.669757843017578,0.0,0.0,0.0,28.356979370117188
118,8,0.0,5.052233695983887,0.0,4.968811511993408,5.08047342300415,14.445741653442383,5.278785705566406,4.960811138153076,5.724151611328125,14.165483474731445
119,8,0.0,9.370149612426758,0.0,9.160964012145996,9.109672546386719,17.876209259033203,9.846315383911133,8.532981872558594,10.519630432128906,18.1007080078125
120,5,0.0,0.0,0.0,0.0,0.0,24.339813232421875,0.0,0.0,0.0,24.08468246459961
121,5,0.0,0.0,0.0,0.0,0.0,27.264820098876953,0.0,0.0,0.0,28.050025939941406
122,8,0.0,10.579837799072266,0.0,11.049131393432617,11.65357780456543,19.537487030029297,11.203782081604004,9.226924896240234,11.96975326538086,20.144149780273438
123,8,0.0,9.173685073852539,0.0,8.821956634521484,7.444144248962402,16.990957260131836,9.134454727172852,8.216357231140137,9.437883377075195,16.567827224731445
124,8,0.0,5.6710686683654785,0.0,3.4888463020324707,4.477182388305664,16.983135223388672,4.77409553527832,4.613494873046875,5.391514778137207,15.428831100463867
125,8,0.0,12.303560256958008,0.0,11.44935417175293,12.975645065307617,18.881065368652344,10.72520637512207,10.170654296875,13.12309455871582,20.769163131713867
126,8,0.0,11.987958908081055,0.0,10.681419372558594,9.563017845153809,17.839675903320312,10.084575653076172,9.676393508911133,12.384572982788086,17.357067108154297
127,5,0.0,0.0,0.0,0.0,0.0,32.344970703125,0.0,0.0,0.0,32.780128479003906
128,8,0.0,11.788067817687988,0.0,9.778350830078125,12.220464706420898,16.895612716674805,10.36469554901123,9.059120178222656,11.922295570373535,16.347158432006836
129,5,0.0,0.0,0.0,0.0,0.0,24.312711715698242,0.0,0.0,0.0,25.34381103515625
130,5,0.0,0.24918150901794434,0.0,1.3235111236572266,1.1193337440490723,29.33629608154297,0.3192331790924072,0.0,0.153087317943573,29.916067123413086
131,8,0.0,12.985795974731445,0.0,12.915995597839355,12.76546859741211,15.423927307128906,13.96274185180664,12.586915969848633,13.36024284362793,17.556331634521484
132,8,0.0,10.895156860351562,0.0,8.450620651245117,9.545207977294922,18.381671905517578,8.300865173339844,7.414266586303711,9.160148620605469,19.37320899963379
133,5,0.0,0.0,0.0,0.0,0.0,32.97695541381836,0.0,0.0,0.0,33.10737609863281
134,8,0.0,10.581267356872559,0.0,9.74344539642334,9.540372848510742,19.570646286010742,9.722339630126953,9.10260009765625,11.059574127197266,18.995912551879883
135,5,0.0,0.0,0.0,0.0,0.0,27.67409896850586,0.0,0.0,0.0,28.527847290039062
136,5,0.0,0.0,0.0,0.0,0.0,21.66974639892578,0.0,0.0,0.0,23.325214385986328
137,5,0.0,0.0,0.0,0.0,0.0,23.878238677978516,0.0,0.0,0.0,22.81451988220215
138,5,0.0,0.04213976860046387,0.0,0.0,0.0,21.521366119384766,0.0,0.0,0.0,21.424617767333984
139,5,0.0,0.0,0.0,0.0,0.0,31.98397445678711,0.0,0.0,0.0,32.85316467285156
140,8,0.0,13.198007583618164,0.0,11.173196792602539,11.532958984375,17.559656143188477,11.997867584228516,12.10790729522705,13.092618942260742,17.300161361694336
141,5,0.0,0.0,0.0,0.0,0.0,29.57357406616211,0.0,0.0,0.0,30.245859146118164
142,5,0.0,0.0,0.0,0.0,0.0,25.067392349243164,0.0,0.0,0.0,26.602901458740234
143,8,0.0,9.07139778137207,0.0,7.515688419342041,7.336879730224609,17.611757278442383,7.718350887298584,6.734980583190918,8.545612335205078,18.50766372680664
144,5,0.0,0.0,0.0,0.0,0.0,24.1051025390625,0.0,0.0,0.0,24.147045135498047
145,5,0.0,0.0,0.0,0.0,0.0,21.391021728515625,0.0,0.0,0.0,21.261259078979492
146,8,0.0,10.892109870910645,0.0,9.593210220336914,9.304496765136719,17.150686264038086,9.619828224182129,9.675466537475586,11.619384765625,17.181468963623047
147,8,0.0,8.498659133911133,0.0,4.793272018432617,6.747625350952148,16.07388687133789,5.706664562225342,6.094606399536133,7.567643165588379,14.428548812866211
148,5,0.0,0.0,0.0,0.0,0.0,26.871015548706055,0.0,0.0,0.0,28.233028411865234
149,5,0.0,0.0,0.0,0.0,0.0,25.473636627197266,0.0,0.0,0.0,27.01404571533203
150,5,0.0,1.120869755744934,0.0,1.3811061382293701,1.5016999244689941,23.028745651245117,1.3757935762405396,0.8055460453033447,0.7711753845214844,22.36343002319336
151,8,0.0,13.019512176513672,0.0,8.459291458129883,11.3140230178833,17.95267105102539,9.267879486083984,8.43874740600586,11.002477645874023,17.274229049682617
152,8,0.0,11.818633079528809,0.0,11.210273742675781,11.158964157104492,19.214784622192383,11.008742332458496,10.309513092041016,12.993484497070312,20.426198959350586
153,8,0.0,11.555144309997559,0.0,11.203483581542969,10.651515007019043,16.675432205200195,11.137683868408203,9.882387161254883,11.465459823608398,17.51348876953125
154,8,0.0,9.06911849975586,0.0,8.178797721862793,8.774820327758789,16.047115325927734,9.059345245361328,8.27553939819336,8.997322082519531,15.530582427978516
155,8,0.0,6.307211875915527,0.0,3.5869359970092773,5.158001899719238,17.281002044677734,3.8551595211029053,5.043280124664307,5.364664077758789,16.46011734008789
156,8,0.0,13.061201095581055,0.0,12.504531860351562,12.380959510803223,15.510254859924316,12.626749038696289,11.620157241821289,13.07528305053711,17.02117156982422
157,8,0.0,11.047639846801758,0.0,8.61050033569336,10.158037185668945,14.696709632873535,9.35206413269043,9.750925064086914,11.084678649902344,14.33621597290039
158,8,0.0,7.803671836853027,0.0,8.444482803344727,8.581767082214355,13.692962646484375,8.27999496459961,7.999425888061523,9.22754955291748,13.855757713317871
159,5,0.0,0.0,0.0,0.0,0.0,26.37484359741211,0.0,0.0,0.0,28.610628128051758
160,8,0.0,8.162961959838867,0.0,8.285177230834961,8.402251243591309,17.772258758544922,8.550833702087402,8.01252269744873,9.414023399353027,18.642759323120117
161,8,0.0,10.458715438842773,0.0,9.335836410522461,9.719919204711914,16.651458740234375,9.684883117675781,8.951957702636719,10.43346881866455,16.7755184173584
162,5,0.0,0.0,0.0,0.0,0.17002923786640167,26.723426818847656,0.0,0.0,0.677155077457428,27.28775978088379
163,5,0.0,0.0,0.0,0.0,0.0,30.99319076538086,0.0,0.0,0.0,31.70454978942871
164,5,0.0,0.0,0.0,0.0,0.0,22.217504501342773,0.0,0.0,0.0,24.026283264160156
165,5,0.0,0.0,0.0,0.0,0.0,24.418521881103516,0.0,0.0,0.0,25.0987491607666
166,5,0.0,0.0,0.0,0.0,0.0,31.26286506652832,0.0,0.0,0.0,31.388103485107422
167,8,0.0,7.208911895751953,0.0,8.01341724395752,8.911223411560059,17.064884185791016,7.890344619750977,6.845182418823242,8.094910621643066,16.52534294128418
168,5,0.0,0.0,0.0,0.0,0.0,29.114913940429688,0.0,0.0,0.0,31.175373077392578
169,5,0.0,0.0,0.0,0.0,0.0,31.977455139160156,0.0,0.0,0.0,31.238418579101562
170,8,0.0,11.091604232788086,0.0,10.136789321899414,9.731964111328125,16.59393310546875,9.81737232208252,9.79415512084961,9.818338394165039,16.229461669921875
171,8,0.0,12.262336730957031,0.0,10.885414123535156,11.618027687072754,19.12026596069336,11.140644073486328,9.658490180969238,12.506206512451172,20.688369750976562
172,5,0.0,0.0,0.0,0.0,0.0,29.522647857666016,0.0,0.0,0.0,30.539348602294922
173,5,0.0,0.0,0.0,0.0,0.0,23.596694946289062,0.0,0.0,0.0,23.964611053466797
174,8,0.0,8.778287887573242,0.0,7.591322422027588,7.641528129577637,12.858552932739258,8.831774711608887,8.002629280090332,8.788215637207031,12.647293090820312
175,5,0.0,0.0,0.0,0.0,0.0,29.443077087402344,0.0,0.0,0.0,29.33833885192871
176,5,0.0,0.0,0.0,0.0,0.41405242681503296,27.249420166015625,0.0,0.0,0.3400534987449646,27.02632713317871
177,5,0.0,0.0,0.0,0.0,0.0,28.804946899414062,0.0,0.0,0.0,28.987075805664062
178,8,0.0,8.920791625976562,0.0,7.625577926635742,7.527679443359375,14.429295539855957,8.395613670349121,7.654003143310547,8.911971092224121,14.265816688537598
179,8,0.0,7.655636787414551,0.0,5.237734794616699,5.087217330932617,19.736055374145508,5.306362152099609,5.747709274291992,6.509346008300781,18.55829429626465
180,8,0.0,5.430080413818359,0.0,5.666714191436768,4.414612770080566,17.631853103637695,5.669937610626221,5.153750419616699,5.133838653564453,18.084333419799805
181,8,0.0,10.596007347106934,0.0,10.412156105041504,11.630510330200195,19.129226684570312,11.603022575378418,9.63268756866455,11.415002822875977,19.570701599121094
182,5,0.0,0.0,0.0,0.0,0.0,24.623546600341797,0.0,0.0,0.0,25.807355880737305
183,5,0.0,0.0,0.0,0.05800163745880127,0.0,24.212066650390625,0.0,0.0,0.0,24.56112289428711
184,8,0.0,12.701536178588867,0.0,11.764753341674805,11.662556648254395,15.491791725158691,11.159900665283203,10.81114387512207,12.571972846984863,17.06793785095215
185,8,0.0,11.255630493164062,0.0,8.855581283569336,9.059761047363281,15.045400619506836,9.330829620361328,9.736898422241211,10.094350814819336,13.424261093139648
186,8,0.0,12.570549964904785,0.0,10.682819366455078,11.78786849975586,18.88364601135254,11.77237606048584,10.465682983398438,12.514877319335938,19.323522567749023
187,8,0.0,8.78056812286377,0.0,6.389220237731934,7.102748870849609,19.293354034423828,6.957854270935059,6.244383811950684,7.844054698944092,18.582704544067383
188,8,0.0,7.200052738189697,0.0,7.83784818649292,7.168427467346191,14.184183120727539,7.950498104095459,8.04037094116211,8.246682167053223,13.706944465637207
189,5,0.0,0.0,0.0,0.0,0.0,28.952585220336914,0.0,0.0,0.0,27.54600715637207
190,8,0.0,11.227935791015625,0.0,9.557395935058594,9.149494171142578,15.306748390197754,9.881925582885742,8.58566665649414,10.414077758789062,15.710134506225586
191,8,0.0,9.64790153503418,0.0,7.817654132843018,8.734137535095215,15.370342254638672,7.217249870300293,7.099578857421875,9.077789306640625,15.768577575683594
192,8,0.0,7.448390483856201,0.0,8.43545150756836,7.348246097564697,15.446438789367676,7.758561134338379,7.088517189025879,8.447625160217285,15.346702575683594
193,8,0.0,6.441486835479736,0.0,7.475087642669678,7.2237653732299805,19.390798568725586,7.42375373840332,6.185061931610107,7.839207172393799,20.302722930908203
194,5,0.0,0.0,0.0,0.0,0.0,29.120803833007812,0.0,0.0,0.0,29.809635162353516
195,5,0.0,0.0,0.0,0.0,0.0,23.123994827270508,0.0,0.0,0.0,23.36294937133789
196,8,0.0,9.256998062133789,0.0,9.856098175048828,9.92420482635498,16.937326431274414,10.749807357788086,9.465792655944824,10.174213409423828,19.35316276550293
197,8,0.0,12.231952667236328,0.0,9.89694881439209,10.302453994750977,18.388641357421875,10.706682205200195,9.724342346191406,11.86440372467041,17.49407958984375
198,8,0.0,7.676931381225586,0.0,7.064623832702637,7.798283576965332,21.16565704345703,7.516329765319824,7.331056594848633,8.459734916687012,21.79015350341797
199,5,0.0,0.0,0.0,0.0,0.0,29.69519805908203,0.0,0.0,0.0,30.669750213623047
200,8,0.0,10.56653118133545,0.0,9.053138732910156,8.726881980895996,19.189441680908203,9.011528015136719,9.03502082824707,10.796243667602539,19.157190322875977
201,5,0.0,0.0,0.0,0.0,0.0,26.672760009765625,0.0,0.0,0.0,26.878141403198242
202,5,0.0,0.0,0.0,0.0,0.0,27.616241455078125,0.0,0.0,0.0,27.902976989746094
203,8,0.0,10.614641189575195,0.0,8.086494445800781,8.532505989074707,18.714595794677734,8.926809310913086,8.59544563293457,9.839454650878906,18.28038787841797
204,8,0.0,10.132402420043945,0.0,8.469137191772461,9.047670364379883,13.951427459716797,9.798595428466797,9.469905853271484,10.840932846069336,13.594331741333008
205,8,0.0,9.071847915649414,0.0,8.518075942993164,9.088930130004883,16.362762451171875,9.0146484375,8.521589279174805,10.462690353393555,17.773509979248047
206,8,0.0,10.309279441833496,0.0,9.113062858581543,9.450460433959961,21.48229217529297,8.825578689575195,8.166792869567871,9.948144912719727,22.987064361572266
207,8,0.0,13.812463760375977,0.0,11.656501770019531,12.931302070617676,19.210538864135742,12.630300521850586,12.182870864868164,13.672794342041016,20.203533172607422
208,8,0.0,13.505813598632812,0.0,13.059792518615723,13.570086479187012,17.968564987182617,12.251226425170898,11.981279373168945,14.099897384643555,20.229045867919922
